Resorption,पुनःशोषण,,,
response time,अनुक्रिया काल,,,
Restitution,प्रत्यानयन,,,
Resultant,परिणामी,,,
Retardation,मंदन,,,
Retention,धारण,,,
retrograde orbit,प्रतिगामी कक्षा,,,
Retrurn,1. प्रतिगमन,प्रतिगामी 2. विवरणी 3. प्रतिफल,,
reverberatory furnace,परावर्तनी भट्टी,,,
Reversal,उत्क्रमण,,,
reverse osmosis,उत्क्रम परासरण,,,
Reversible,उत्क्रमणीय,,,
reversible reaction,उत्क्रमणीय अभिक्रिया,,,
Revolution,परिक्रमण,,,
revolving axis,परिक्रामी अक्ष,,,
Rheopexy,प्रवाहगाढ़ता,,,
rhombic dodecahedron,विषमलंबाक्ष द्वादशफलक,,,
rhombohedral class,त्रिसमनताक्ष वर्ग,समांतर षट्फलकीय वर्ग,,
Rhombus,समचतुर्भुज,,,
Riboflavin,राइबोफ्लेविन,,,
right angled triangle,समकोण त्रिभुज,,,
rigid body,दृढ़ पिंड,,,
rigidity modulus,दृढ़ता मापांक,,,
ring closure,वलय संवरण,,,
ring compound,वलय यौगिक,,,
ring fission polymerisation,वलय विखंडन बहुलकन,,,
ring fracture,वलय विभंग,,,
Rinsing,प्रक्षालन,खंगालना,,
Rippling,ऊर्मिकायन,,,
road octance number,पथ ऑक्टेन संख्या,,,
Roasting,भर्जन,भूनना,,
rock formation,शैलसमूह,,,
rock forming mineral,शैलकारी खनिज,,,
rock salt,खनिज नमक,सेंधा नमक,,
rocket propellant,राकेट नोदक,,,
Roentgen rays,रून्टगेन किरण,ऐक्स-किरण,,
Roentgenology,रून्टगेनिकी,ऐक्स- किरण चित्रणिकी,,
Roll,1. बेलन (सं.) 2. बेल्लन (क्रि.),,,
Root,1. मूल 2. जड़,,,
root mean square,वर्ग माध्य मूल,,,
ropy structure,रज्जुक संरचना,,,
Rotary,घूर्णी,,,
rotary motion,घूर्णी गति,,,
rotating anode,घूर्णी ऐनोड,,,
Rotation,घूर्णन,,,
rotational energy,घूर्णनात्मक ऊर्जा,,,
rotational quantum number,घूर्णनात्मक क्वांटम संख्या,,,
rotatory drier,घूर्णनी शुष्कित्र,,,
rough surface,रूक्ष पृष्ठ,,,
roughness ratio,रुक्षता अनुपात,,,
round bottom flask,गोल पेंदे का फ्लास्क,,,
rubber compounding,रबड़ आमिश्रण,,,
rubber monomer,रबड़ एकलक,,,
rubber tipped stirring rod,रबड़ अग्र विलोडन छड़,,,
rubidium-strontium dating,रुबिडियम–स्ट्रांशियम काल निर्धारण,,,
ruled grating spectrometer,रेखांकित ग्रेटिंग स्पेक्ट्रममापी,,,
run of mine (Met),अप्रसाधित अयस्क,,,
Rupture,1. संविदार 2. संविदारण,,,
rust inhibitor,जंग निरोधक,,,
Rutherford scattering,र दरफर्ड प्रकीर्णन,,,
Rydberg constant,रिडबर्ग स्थिरांक,,,
Sabatier-Sanderens reduction,साबात्ये-सेन्डेरेन्स अपचयन,,,
Saccharification,शर्करीकरण,,,
Saccharoidal,शर्कराभ,,,
safety factor,सुरक्षा गुणक,,,
Salammoniac,नौसादर,,,
Salt,1. लवण 2. नमक,,,
salt bridge,लवण सेतु,,,
salt substitution compound,लवण प्रतिस्थापन यौगिक,,,
salting out effect,लवणक्षेपी प्रभाव,,,
sample distribution,प्रतिदर्श बंटन,,,
sampling theory,प्रतिचयन सिद्धांत,,,
sand bath,बालू ऊष्मक,,,
sand casting alloy,बालू संचकन मिश्रातु,,,
Sandstone,बालुकाश्म,बलुआ पत्थर,,
sandwich compounds,अंतर्दाबित यौगिक,,,
Sanitizer,स्वच्छकारी,,,
saponification value,साबुनीकरण मान,,,
Satellite,1. उपग्रह 2. अनुषंगी,,,
saturated hydrocarbon,संतृप्त हाइड्रोकार्बन,,,
Saturation,संतृप्ति,,,
sawtooth rock,आरादंती शैल,,,
Saytzeff rule,सैत्जेफ नियम,,,
scalar quantity,अदिश राशि,,,
Scale,1. मापनी,स्केल,पैमाना 2. मापक्रम ३.शल्क 4. स्वरग्राम 5. पलड़आ,
scale parameter,मापनी प्राचल,,,
scanning electron microscopy,क्रमवीक्षण इलेक्ट्रॉन सूक्ष्मदर्शिकी,,,
scarlet red,सिंदूरी लाल,,,
scatter coefficient,प्रकीर्ण गुणांक,,,
scavenging agent,संमार्जन कर्मक,,,
Scheduling,अनुसूचीयन; नियोजन,,,
schematic diagram,व्यवस्थात्मक चित्र,,,
Schering bridge,शेरिंग सेतु,,,
Schiff reagent,शिफ अभिकर्मक,,,
schistose deposit,शिस्टीय निक्षेप,,,
Schotten-Baumann reaction,शॉटन-बोमान अभिक्रिया,,,
Schrodinger wave equation,श्रोडिंगर तरंग समीकरण,,,
Schulze-Hardey rule,शुल्त्से-हार्डी नियम,,,
Scintillation,प्रस्फुरण,प्रस्फुर,,
scintillation counter,प्रस्फुरण गणित्र,,,
Scouring,अभिमार्जन,,,
Scrambling,व्यामिश्रण,,,
scrap metal,स्क्रैप धातु,,,
Scrubbing,मार्जन,,,
sea weed,समुद्री शैवाल,,,
Seam,1. सीवन 2. संस्तर,,,
seasonal forecasting,ऋतुनिष्ठ पूर्वानुमान,,,
seasoning of wood,काष्ठ संशोषण,,,
second derivative,द्वितीय अवकलज,,,
second order reaction,द्वितीय कोटि अभिक्रिया,,,
secondary bond,द्वितीयक आबंध,,,
secondary cell,संचायक सेल,,,
secondary reaction,गौण अभिक्रिया,,,
Secretion,स्राव,स्रवण,,
Section,1. अनुभाग,खंड 2. परिच्छेद,काट 3. सेक्शन,
Sector,1. सेक्टर 2. त्रिज्यखंड,,,
secular equilibrium,दीर्घकालिक साम्य,,,
sedentary deposit,अनूढ़ निक्षेप,,,
sedentary fossil,स्थानबद्ध जीवाश्म,,,
sedimentary deposit,अवसादी निक्षेप,,,
Sedimentologist,अवसादविज्ञानी,,,
Sedimentology,अवसादिकी,,,
Segment,1. खंड 2. सूचनांश,,,
segmented polymer chain,खंडित बहुलक श्रृंखला,,,
Segregation,संपृथकन,,,
Seismology,भूकंपविज्ञान,,,
Selection,वरण,चयन,,
selective polymerisation,वरणात्मक बहुलकन,,,
self absorption,स्व अवशोषण,,,
self diffusion,स्वतः विसरण,,,
self fluxing,1. स्वगालक (सं.) 2. स्वगालकन (क्रि.,,,
self hardening steel,स्वकठोरण इस्पात,,,
self inductance,स्वप्रेरकत्व,,,
self propagating,1. स्वसंचारी 2. स्वप्रजननी,,,
self stressed structure,स्वप्रतिबलित संरचना,,,
self sustaining,स्वपोषी,,,
Semi,1. अंश 2. अर्ध 3. अल्प,,,
semi complex atoms,अर्धसंकुल परमाणु,,,
semi crystalline,अंशक्रिस्टली,,,
semi killed steel,अंशहत इस्पात,,,
semiconductor donor impurity,अर्धचालक दाता अपद्रव्य,,,
semifinished product,अंश परिसज्जित उत्पाद,,,
semimicro titrimetric analysis,अंशसूक्ष्म अनुमापनमितीय विश्लेषण,,,
semipermeable membrane,अर्धपारगम्य झिल्ली,,,
semipolar double bond,अर्धध्रुवीय द्विआबंध,,,
sensible heat,संवेद्य ऊष्मा,,,
sensitive balance,सुग्राही तुला,,,
sensitive reaction,सुग्राही अभिक्रिया,,,
Sensitization,1. सुग्राहीकरण 2. संवेदनीकरण,,,
sensitizer molecule,सुग्राहीकर अणु,,,
separated configuration,पृथकित विन्यास,,,
separation of isotopes,समस्थानिक पृथकन,,,
Sequence,अनुक्रम,,,
Sericulture,रेशमकीट पालन,,,
series reaction,श्रेणी अभिक्रिया,,,
series wound,श्रेणी कुंडलित,,,
Serration,क्रकचन,,,
Sesquioxide,सेस्कवीऑक्साइड,,,
Setting,1. व्यवस्थापन 2. विन्यासन,विन्यास 3. आदृढ़न 4. अस्तमन,,
Settling,निःसादन,,,
Sewage,वाहितमल,,,
Sewerage,बाहितमल व्यवस्था,,,
sexavalent (hexavalent),षट्संयोजी,,,
Shaft,1. कूपक,चानक (खनन) 2. शैफ्ट,,
shaft mining,कूपकी खनन,,,
Sharing,सहभाजन (क्रि.),सहभाजी (सं.),,
Shear,1. अपरूपण 2. समाकर्तन,,,
shear stress,अपरूपण प्रतिबल,,,
sheet polymer,चादरी बहुलक,,,
shelf reagent,शेल्फ अभिकर्मक,,,
shielded nuclide,परिरक्षित न्यूक्लाइड,,,
shift reaction,सृति अभिक्रिया,,,
Shock,प्रघात,,,
shock strength,प्रघाती सामर्थ्य,,,
short circuit,1. लघुपथ (सं.) 2. लघुपथन,लघुपथित करना (क्रि.),,
short wave ultraviolet light,लघुतरंगी पराबैंगनी प्रकाश,,,
shortening compound,खस्ताकारी यौगिक,,,
Shrinkage,संकुचन,सिकुड़न,,
Shunt,1. पार्श्वपथ,शंट (सं.) 2. पार्श्वपथन(क्रि.),,
sidechain compound,पार्श्वशृंखल यौगिक,,,
Sidereal,नाक्षत्र,,,
siderophile element,लोहरागी तत्व,,,
sigma (ओ) bond,सिग्मा आबंध,,,
sigmatropic rearrangement,सिग्मानुवर्ती पुनर्विन्यास,,,
sign convenction,चिह्न परिपाटी,,,
signal electrode,सिगनल इलैक्ट्रोड,,,
significant digit,सार्थक अंक,,,
silent discharge,नीरव विसर्जन,,,
silica brick,सिलिका ईंट,,,
siliceous deposit,सिलिकामय निक्षेप,,,
silicon pickup,सिलिकन उद्ग्रहण,,,
Silicosis,सिलिकामयता,,,
silicotungstic compound,सिलिकोटंग्स्टिक यौगिक,,,
Silt,पांशु,गाद,,
silver storage battery,रजत संचायक बैटरी,,,
silvered glass,रजतित कांच,,,
silvery pig iron,रजताभ कच्चा लोह,,,
similarity spectrum,समरूपता स्पेक्ट्रम,,,
Similitude,सादृश्य,,,
simple harmonic motion,सरल आवर्त गति,,,
simple homogeneous system,सरल समांगी तंत्र,,,
simple mineral,एकल खनिज,,,
Simplification,सरलीकरण,सरलन,,
Simulation,अनुकार,अनुकरण,,
Simultaneous,1. समकालिक 2. युगपत्,,,
simultaneous reaction,समकालिक अभिक्रिया,,,
singing flame,बहिर्दहन ज्वाला,,,
single bond,एकल आबंध,,,
single phase system,एकल प्रावस्था तंत्र,,,
singlet linkage,एकक इलेक्ट्रॉन बंधता,,,
singly ionised,एकधा आयनित,,,
sintered glass crucible,सिंटरित कांच मूषा,,,
sinusoidal motion,ज्यावक्रीय गति,,,
size reduction,आमाप न्यूनन,,,
Sizing,1. आमाप वर्गीकरण 2. आमापन 3. चिक्कणन,,,
skeletal lattice,कंकाली जालक,,,
Skewness,विषमतलीयता,,,
skin friction coefficient,त्वक् घर्षण गुणांक,,,
Slab,सिल्ली,शिला,,
Slag,धातुमल,,,
slag shortness,धातुमल भंगुरता,,,
slaked lime,बुझा चूना,,,
slenderness ratio,कृशता अनुपात,,,
Slide,1. सर्पण 2. स्खलन 3. स्लाइड,,,
slightly soluble,किंचित विलेय,,,
Slime,अवपंक,,,
slip fault,सर्पण भ्रंश,,,
slit width,रेखाछिद्र पृथुता,,,
slope gradient,ढाल प्रवणता,,,
slow neutron,मंद न्यूट्रॉन,,,
Sludge,आपंक,,,
Slurry,कर्दम,,,
Slush,विपंक,,,
Smelt,प्रगाल (सं.),प्रगलन (क्रि.),,
Smog,धूमकुहा,,,
Smoke,धूम,धुआं,,
smoky flame,धूमित ज्वाला,,,
Smooth,1. चिकना,मसृण 2. निष्कोण,,
snow flake crystal,हिमतूल क्रिस्टल,,,
Soaking,1. भिगोना,सिक्तन 2. समतापन (Met),,
soap stone,सेलखड़ई,,,
soda ash,धोने का सोडा,सोडाक्षार,,
soda lime glass,सोडा चूना कांच,,,
Soddy-Fajans displacement rule,सॉडी-फायान्स विस्थापन नियम,,,
Soderberg electrode,सॉडरबर्ग इलैक्ट्रोड,,,
sodium graphite reactor,सोडियम ग्रैफ़आइट रिऐक्टर,,,
sodium vapour lamp,सोडियम वाष्प लैम्प,,,
soft coke,मृदु कोक,,,
soft radiation,अल्पवेधी विकिरण,,,
softening agent,मृदुलन कर्मक,,,
soil aggregation,मृदा समुच्चयन,,,
soil permeability,मृदा पारगम्यता,,,
solar chromosphere,सौर वर्णमंडल,,,
solar radiation thermometer,सौर विकिरण तापमापी,,,
Solder,सोल्डर (सं.),सोल्डरन (क्रि.),,
soldering flux,सोल्डरन गालक,,,
sol-gel transition,सॉल-जेल संक्रमण,,,
solid phase reaction,ठोस प्रावस्था अभिक्रिया,,,
solid solution,ठोस विलयन,,,
solidus temperature,सॉलिडस ताप,,,
solubility product,विलेयता गुणनफल,,,
Soluble,विलेय,,,
solute boundary layer,विलेय परिसीमा परत,,,
solute redistribution layer,विलेय पुनः वितरण परत,,,
Solution,1. विलयन 2. हल,,,
solvated proton,विलायकयोजित प्रोटॉन,,,
Solvent,विलायक,,,
solvent extraction,विलायक निष्कर्षण,,,
Solvolysis,विलायक अपघटन,,,
sonic speed,ध्वनिक चाल,,,
Sonochemistry,ध्वनि रसायन,,,
sooty material,क्ज्जली सामग्री,,,
sophisticated instrument,परिष्कृत यंत्र,,,
Sorption,शोषण,,,
sound velocity,ध्वनि वेग,,,
Soundness,निर्दोषता,,,
Source,स्रोत,उद्गम,,
Spacing,अंतरण,,,
Spallation,समुत्खंडन,,,
Spark,स्फुलिंग,चिंगारी,,
Spatial,आकाशीय,स्थानिक,,
special theory of relativity,विशिष्ट आपेक्षिकता सिद्धांत,,,
Specialization,1. विशिष्टीकरण 2. विशेषज्ञता,,,
specific catalysis,विशिष्ट उत्प्रेरण,,,
specific gravity,विशिष्ट घनत्व,,,
specific radioactivity,आपेक्षिक रेडियोसक्रियता,,,
Specified,विनिर्दिष्ट,,,
Spectral,स्पेक्ट्रमी,,,
spectrochemical analysis,स्पेक्ट्रमी रासायनिक विश्लेषण,,,
spectrophoto metrically,स्पेक्ट्रमी प्रकाशमितीयतः,,,
spectrophotometric titration,स्पेक्ट्रमी प्रकाशमितीय अनुमापन,,,
spectroscopic chemical analysis,स्पेक्ट्रमदर्शीय रासायनिक विश्लेषण,,,
Spectroscopy,स्पेक्ट्रमिकी,,,
Speed,चाल,,,
spent catalyst,भुक्तशेष उत्प्रेरक,,,
Spherical,गोलाकार,गोलीय,,
spherically symmetrical,गोलीयतः सममित,,,
spheroidal graphite,गोलाभीय ग्रैफाइट,,,
Spheroidisation,गोलाभन,,,
Spin,प्रचक्रण,,,
spin forbidden state,प्रचक्रण वर्जित अवस्था,,,
spin paired configuration,प्रचक्रण युग्मित विन्यास,,,
spin quantum number,प्रचक्रण क्वांटम संख्या,,,
spin-orbit coupling,प्रचक्रण-कक्षक युग्मन,,,
Spiral,सर्पिल,,,
spirit of salt,लवण का अम्ल (हाइड्रोक्लोरिक अम्ल),,,
spirit of vitriol,गंधक अम्ल (सल्फ्यूरिक अम्ल),,,
Splashing,आस्फालन,,,
Splitting,विपाटन,,,
spongy platinum,स्पंजी प्लैटिनम,,,
Spontaneous,स्वतः,,,
spontaneous fission,स्वतः विखंडन,,,
spot welding,बिंदु वेल्डिंग,,,
spray cooling,फुहार शीतलन,,,
Spraying,फुहारन,छिड़काव,,
spreading power,विस्तारण शक्ति,,,
Spurious,1. मिथ्या 2. इतर,,,
Squeezing,निष्पीडन,,,
stabilised power supply,स्थायीकृत शक्ति संभरण,,,
stability constant,स्थायित्व स्थिरांक,,,
stabilizing agent,स्थायीकर्मक,,,
stable isotope,स्थायी समस्थानिक,,,
Stack,1. चिति,चट्टा 2. चिमनी,,
staggered conformation,सांतरित संरूपण,,,
stagnant boundary layer,रूद्ध परिसीमा परत,,,
stagnation enthalpy,प्रगतिरोध एन्थैल्पी,,,
Stain,1. दाग,धब्बा 2. अभिरंजन (क्रि.),,
Standard,मानक,,,
standard boundary condition,मानक परिसीमा प्रतिबंध,,,
standard free energy,मानक मुक्त ऊर्जा,,,
Standardization,मानकीकरण,,,
standing wave,अप्रगामी तरंग,,,
Starch,मंड,स्टार्च,,
state diagram,अवस्था आरेख,,,
state of equilibrium,साम्यावस्था,,,
state property,अवस्था गुणधर्म,,,
static colloid morphology,स्थैतिक कोलॉइड आकारिकी,,,
static equilibrium,स्थैतिक साम्य,,,
stationary electrode,स्थिर इलैक्ट्रोड,,,
stationary orbit,अप्रगामी कक्षा,,,
Statistical,सांख्यिकीय,,,
statistical mechanics,सांख्यिकीय यांत्रिकी,,,
Statistics,1. सांख्यिकी 2. आंकड़ए,,,
Steady,अपरिवर्ती,स्थिर,,
steady laminar flow,अपरिवर्ती पटलीय प्रवाह,,,
steady state,स्थिर अवस्था,,,
Steam,भाप,,,
Steel,इस्पात,,,
Steep,1. खड़आ ढाल (सं.) 2. अतिप्रवण (वि.),,,
Stefan Boltzmann law,स्टेफॉन बोल्जमान नियम,,,
stellar structure,तारकीय संरचना,,,
Stenothermal,तनुऊष्मी,,,
step by step calculation,चरणशः परिकलन,,,
step down transformer,अपचायी ट्रान्सफार्मर,,,
step up transformer,उच्चायी ट्रांसफार्मर,,,
stepwise polymerisation,पदशः बहुलकन,,,
Stereoisomer,त्रिविम समावयव,,,
Stereoisomerism,त्रिविम समावयवता,,,
stereospecific catalyst,त्रिविमविशिष्ट उत्प्रेरक,,,
steric hinderance factor,त्रिविमी बाधा गुणक,,,
steroid harmone,स्टेरॉयड हार्मोन,,,
Stiffness,संदृढ़ता,,,
Still,1. भभका,आसोत्र 2. अचल,,
Stimulation,उद्दीपन,,,
stitch welding,टांका वेल्डिंग,,,
Stochastic,प्रसंभाव्य,,,
stoichiometric ratio,रससमीकरणमितीय अनुपात,स्टॉइकियोमीट्री अनुपात,,
Stokes law,स्टोक्स नियम,,,
stop clock,विराम घड़ई,स्टॉप क्लॉक,,
storage battery,संचायक बैटरी,,,
stored energy,भंडारित ऊर्जा,,,
straight chain compound,ऋजुशृंखल यौगिक,,,
Strain,1. विकृति 2. प्रभेद 3. छनना (क्रि.),,,
strain energy,विकृति ऊर्जा,,,
strainless ring,विकृतिहीन वलय,,,
Strata,स्तर,,,
stratified structure,स्तरित संरचना,,,
Stratigraphy,1. स्तरिकी,2. स्तरविन्यास,,
Stratosphere,समतापमंडल,,,
stray radiation,अवांछित विकिरण,,,
stream clay deposit,सरिता मृत्तिका निक्षेप,,,
streamline flow,धारारेखी प्रवाह,,,
Strength,1. सामर्थ्य,प्रबलता 2. सांद्रता,,
strength of a base,क्षारक प्रबलता,,,
Stress,प्रतिबल,,,
stress tensile strength,प्रतिबल तनन सामर्थ्य,,,
stripped atom,अनावृत परमाणु,,,
stripper plate,विपट्टक प्लेट,,,
stripping agent,निर्लेपक,,,
stripping compound (electrodeposition),अनावरण यौगिक,,,
strong oxidant,प्रबल ऑक्सीकारक,,,
Structural,संरचनात्मक,,,
structural formula,संरचनात्मक सूत्र,,,
structural isomerism,संरचनात्मक समावयवता,,,
Subaerial,भूपृष्ठीय,,,
Subaqueous,अधोजलीय,,,
subatomic particle,अवपरमाण्विक कण,,,
Subcentre,उपकेंद्र,,,
subcritical temperature,अवक्रांतिक ताप,,,
subenergy level,उपूर्जास्तर,,,
subgrain structure,उपरेणु संरचना,,,
Sublimation,ऊर्ध्वपातन,,,
submetallic lustre,अल्पधात्विक द्युति,,,
Submicroscopic,1. अतिसूक्ष्म 2. अतिसूक्ष्मदर्शीय,,,
submicroscopic crystal,अतिसूक्ष्म क्रिस्टल,,,
submolecular orbital,अवाण्विक कक्षक,,,
subsidiary quantum number,गौण क्वांटम संख्या,,,
subsonic velocity,अवध्वनिक वेग,,,
Substance,पदार्थ,,,
substantive dye,स्वतः रंजक,,,
Substitution,प्रतिस्थापन,,,
substitutional reaction,प्रतिस्थापनीय अभिक्रिया,,,
Substrate,1. कार्यद्रव्य 2. अवस्तर,क्रियाधार,,
Successive,उत्तरोत्तर,,,
Suction,चूषण,,,
Suffix,1. अनुलग्न 2. प्रत्यय,,,
sugar of lead,सीस शर्करा (लैड एसीटेट),,,
sugar technology,शर्करा प्रौद्योगिकी,,,
sulphating roasting,सल्फेटन भर्जन,,,
Sulphonation,सल्फोनेशन,सल्फोनेटन,,
Sulphur,गंधक,सल्फर,,
Sulphuretted,गंधकित,,,
Summation,संकलन,,,
super conducting material,अतिचालक सामग्री,,,
super lattice structure,अतिजालक संरचना,,,
superconducting alloy,अतिचालक मिश्रातु,,,
Superconductivity,अतिचालकता,,,
Supercooling,अतिशीतलन,,,
Superficial,पृष्ठीय,सतही,,
Superimposition,अध्यारोपण,,,
Superincumbent,उपरिवर्ती,,,
superinterstitial particle,अधिअंतराकाशी कण,,,
Supermolecule,अति अणु,,,
supernatant fluid,अधिप्लवी तरल,,,
Supersaturation,अतिसंतृप्ति,,,
Supersonic,पराध्वनिक,,,
Supersonics,पराध्वानिकी,,,
superstructure compound,अधिसंरचना यौगिक,,,
Supplementary,संपूरक,,,
surface adsorbate interaction,पृष्ठीय अधिशोष्य अन्योन्यक्रिया,,,
surface chemistry,पृष्ठ रसायन,,,
surface irradiation,पृष्ठीय विकिरणन,,,
surface phase,पृष्ठीय प्रावस्था,,,
surface tension,पृष्ठीय तनाव,,,
Surfactant,पृष्ठसक्रियक,,,
survival of the fittest,योग्यतम उत्तरजीविता,,,
Susceptibility,1. सुग्राहिता 2. चुंबकीय प्रवृत्ति,,,
Suspension,निलंबन,,,
suspension polymerisation,निलंबन बहुलकन,,,
Suspensoid,निलंबाभ,,,
sustained emission,अविरत उत्सर्जन,,,
sweetening agent,मधुरण कर्मक,,,
swelling agent,फुल्लन कर्मक,,,
Swing,प्रदोल,प्रदोलन,,
swingng equilibrium,प्रदोली साम्य,,,
Symbol,प्रतीक,,,
symbolical representation,प्रतीकात्मक निरूपण,,,
Symmetrical,सममित,,,
symmetrical structure,सममित संरचना,,,
symmetry centre,सममिति केंद्र,,,
Symptom,लक्षण,,,
Symptomatology,लक्षणविज्ञान,लाक्षणिकी,,
Synchronisation,तुल्यकालन,,,
Synchronous,तुल्यकालिक,,,
Synthesis,संश्लेषण,,,
synthetic detergent,संश्लिष्ट अपमार्जक,,,
synthetic petrol,संश्लिष्ट पेट्रोल,,,
system engineering,तंत्र इंजीनियरी,,,
system of crystal,क्रिस्टल समुदाय,,,
system of nomenclature,नामकरण पद्धति,,,
systematic analysis,क्रमबद्ध विश्लेषण,,,
systematic random sampling,क्रमबद्ध यादृच्छिक प्रतिचयन,,,
"Systematisation, क्रमबंधन",,,,
Table,"1. सारणी ,2. मंच, 3.पटल, 4. मेज",,,
tabular structure,पटलित संरचना,,,
tackifying compound,श्लेषक यौगिक,,,
Tactical,चातुर्यपूर्ण,,,
tail ends (tail fractions),पुच्छ प्रभाज,,,
tail to tail configuration,पुच्छ-पुच्छ विन्यास,,,
Tailings,"1. पुच्छन, 2.पछोड़न",,,
Talomerization,"1.टैलोमरण,2. गुल्फबहुकलन",,,
Tangent,"1. स्पर्शरेखा ,2. स्पर्शी ,3. स्पर्शज्या ,4. टैन्जेंट",,,
tangential component,स्पर्शरेखीय घटक,,,
Tannery,चर्मसंस्करणी,,,
tape worm,फीताकृमि,,,
tar distillation plant,तारकोल आसवन संयंत्र,,,
target nucleus,लक्ष्य नाभिक,,,
Tautomer,चलावयव,,,
Tautomerism,चलावयवता,,,
Taxonomy,वर्गिकी,,,
tear resistance,विदार प्रतिरोध,,,
technical cohesive strength,तकनीकी आसंजी सामर्थ्य,,,
Technology,प्रौद्योगिकी,,,
teething troubles,प्रारंभिक कठिनाइयां,,,
Telemetry,दूरमिति,,,
telescoped deposit,अंतर्विद्ध निक्षेप,,,
Telomer,अंत्यलक,,,
temper hardening,"1.पायन कठोरण,2. टैम्पर कठोरण",,,
Temperature,ताप,,,
temperature entropy diagram ताप-एन्ट्रॉपी आरेख,,,,
temperature zone ताप अंचल,,,,
"Tempering पायन, टैम्परन",,,,
temporary hardness अस्थायी कठोरता,,,,
tensile stress तनन प्रतिबल,,,,
tension fissure तनाव विदर,,,,
tentative hypothesis अनंतिम परिकल्पना,,,,
"Teratology विरूपताविज्ञान, वैरूपिकी",,,,
Tercovalent त्रि-सहसंयोजी,,,,
terminal electrode effect अंतस्थ इलैक्ट्रोड प्रभाव,,,,
Termination समापन,,,,
termolecular reaction त्रिआण्विक अभिक्रिया,,,,
ternary system त्रिअंगी तंत्र,,,,
Terpolymer त्रिबहुलक,,,,
terraced structure वेदिकामय संरचना,,,,
Tertiary तृतीयक,,,,
Test परीक्षण,,,,
test tube परखनली,,,,
Tetrabasic चतुःक्षारकी,,,,
Tetracyclic चतुश्चक्री,,,,
tetragonal crystal द्विसमलंबाक्ष क्रिस्टल,,,,
Tetrahedral चतुष्फलकीय,,,,
Tetramer चतुष्टय,,,,
Tetranuclear चतुर्नाभिकीय,,,,
Tetravalent चतुःसंयोजी,,,,
Texture 1. संव्यूति 2. गठन,,,,
theoretical treatment सैद्धांतिक विवेचन,,,,
theory of equipartition of energy ऊर्जा समविभाजन सिद्धांत,,,,
Therapeutic चिकित्सीय,,,,
Therapeutics चिकित्सा शास्त्र,,,,
"Thermal 1. ऊष्मीय, ऊष्मा- 2. तापीय",,,,
thermal conductivity ऊष्मीय चालकता,,,,
thermal entropy तापीय एन्ट्रॉपी,,,,
thermal gradient तापीय प्रवणता,,,,
thermal neutron तापीय न्यूट्रॉन,,,,
thermal power station तापविद्युत् केंद्र,,,,
Thermalisation ऊष्मीयन,,,,
Thermion तापायन,,,,
thermionic emission तापायनी उत्सर्जन,,,,
thermochemical laws ऊष्मारासायनिक नियम,,,,
Thermochemistry ऊष्मारसायन,,,,
thermodynamic property ऊष्मागतिक गुणधर्म,,,,
Thermodynamics ऊष्मागतिकी,,,,
Thermoelasticity तापप्रत्यास्थता,,,,
thermoelectric effect तापविद्युत् प्रभाव,,,,
Thermoelectricity तापविद्युत्,,,,
thermogalvanic corrosion तापगैल्वनी संक्षारण,,,,
thermogravimetric analysis तापभारात्मक विश्लेषण,,,,
Thermometer तापमापी,,,,
thermometric titration तापमितीय अनुमापन,,,,
thermonuclear bomb तापनाभिकीय बम,,,,
Thermoplasticity तापसुघट्यता,,,,
thermosetting plastic तापदृढ़ प्लास्टिक,,,,
Thermosphere तापमंडल,,,,
Thermostat तापस्थापी,,,,
thickening agent प्रगाढ़न कर्मक,,,,
thiophile element सल्फाइडरागी तत्व,,,,
third law of thermodynamics तृतीय ऊष्मागतिकी नियम,,,,
third order action तृतीय कोटि क्रिया,,,,
Thixotropy कंपानुवर्तिता,,,,
"Thread 1. सूत्र, धागा 2. चूड़ई (पेंच की)",,,,
three dimensional त्रिविम,,,,
three electron bond त्रिइलेक्ट्रॉन आबंध,,,,
three phase system त्रिप्रावस्था तंत्र,,,,
threshold limit देहली सीमा,,,,
Throttling उपरोधन,,,,
thrust structure प्रणोद संरचना,,,,
tidal power ज्वारीय शक्ति,,,,
Tilted आनत,,,,
time dependent properties कालाश्रित गुणधर्म,,,,
"Timer कालद, कालित्र",,,,
Timing 1. काल मापन 2. काल समंजन,,,,
Tint आभा,,,,
tissue anoxia ऊतक अनॉक्सिता,,,,
Titrant अनुमापक,,,,
"Titrate अनुमापन करना (क्रि.), अनुमाप्य (सं.)",,,,
Titration अनुमापन,,,,
tolerance level सयता स्तर,,,,
toluene heptane value टॉलूईन हैप्टेन मान,,,,
tool engineering औज़आर इंजीनियरी,,,,
"Topaz पुखराज, टोपैज",,,,
topographical survey स्थलाकृतिक सर्वेक्षण,,,,
topology of polymer बहुलक सांस्थितिकी,,,,
torsion couple मरोड़ बलयुग्म,,,,
torsionless bending मरोड़हीन बंकन,,,,
total head संपूर्ण दाबोच्चता,,,,
Toughness चर्मलता,,,,
Toxemia आविषरक्तता,,,,
Toxic आविष (सं.) आविषी (वि.),,,,
Toxicology आविषविज्ञान,,,,
Toxoplasma आविषद्रव्य,,,,
"trace element सूक्ष्ममात्रिक तत्व, लेश तत्व",,,,
tracer chemistry 1. अनुज्ञापक रसायन 2. अनुरेखक रसायन,,,,
Tranquiliser प्रशांतक,,,,
