power law,घात नियम,,,,,,,,,,,,,
Power plant,शक्ति संयंत्र,विद्युत संयंत्र,,,,,,,,,,,,
power supply,विद्युत प्रदाय,,,,,,,,,,,,,
Practical,प्रयोगात्मक,प्रायोगिक,व्यावहारिक,,,,,,,,,,,
Precession,अयन,पुरस्सरण,,,,,,,,,,,,
Precise,प्रतथ,परिशुद्ध,,,,,,,,,,,,
Precision,परिशुद्धता,परिशुद्धि,,,,,,,,,,,,
Prediction,प्रागुक्ति,,,,,,,,,,,,,
preferential,वरणात्मक,,,,,,,,,,,,,
preferred,वरीय,अधिमत,,,,,,,,,,,,
preliminary,प्रारंभिक,,,,,,,,,,,,,
Pressurization,निपीडन,,,,,,,,,,,,,
Primary,आद्य,प्राथमिक,प्रथम,मुख्य,प्रधान,मूल,,,,,,,,
primer,प्रारम्भक,प्राइमर,,,,,,,,,,,,
primitive,अभाज्य,आदिम,,,,,,,,,,,,
principal,मुख्य,प्रमुख,मूलधन,,,,,,,,,,,
Principle,नियम,,,,,,,,,,,,,
prism,प्रिज्म,,,,,,,,,,,,,
prismatic,प्रिज्मीय,प्रिज्मी,,,,,,,,,,,,
Probabilistic,प्रायिकतात्मक,,,,,,,,,,,,,
Probe,परीक्षित्र,अन्वेषी शलाका,,,,,,,,,,,,
Procedure,प्रक्रिया,कार्य-विधि,,,,,,,,,,,,
process,प्रक्रम,प्रवर्ध,,,,,,,,,,,,
Processing,प्रक्रमण,संसाधन,,,,,,,,,,,,
processor,संसाधित्र,,,,,,,,,,,,,
product,उत्पाद,गुणनफल,,,,,,,,,,,,
production,उत्पादन,,,,,,,,,,,,,
Productivity,उत्पादकता,,,,,,,,,,,,,
programme,प्रोग्राम,कार्यक्रम,क्रमादेश,,,,,,,,,,,
programmer,क्रमादेशक,,,,,,,,,,,,,
Progressive,प्रगामी,पुरोगामी,,,,,,,,,,,,
Prohibition,निषेध,,,,,,,,,,,,,
projecting,प्रक्षेपी,बहिर्विष्ट,,,,,,,,,,,,
promoted electrons,प्रोन्नत इलेक्ट्रॉन,,,,,,,,,,,,,
prompt neutron,तात्कालिक न्यूट्रॉन,,,,,,,,,,,,,
prong (of tuning fork),भुजा,,,,,,,,,,,,,
propagation,संचरण,प्रवर्धन,प्रचारण,,,,,,,,,,,
propeller,नोदक,,,,,,,,,,,,,
Properties,गुणधर्म,,,,,,,,,,,,,
proper value (=eigen value),उचित मान,आइगन मान,,,,,,,,,,,,
proportion,समानुपात,अनुपात,भाग,,,,,,,,,,,
propulsion,नोदन,,,,,,,,,,,,,
proton,प्रोटॉन,,,,,,,,,,,,,
proximity,सामीप्य,,,,,,,,,,,,,
Pseudo-vector,छद्म वेक्टर,छद्म सदिश,,,,,,,,,,,,
Pull,अभिकर्ष,अभिकर्षण,उपकर्ष,छाप,पुल,,,,,,,,,
Pulley,पुली,घिरनी,कप्पी,,,,,,,,,,,
Pulling,चित्रांश विस्तारण,तल्यकालन क्षति,अभिकर्षण,,,,,,,,,,,
Pulsating,स्पंदमान,,,,,,,,,,,,,
pulsation,स्पंदन,,,,,,,,,,,,,
Pulse,दाल,स्पंद,,,,,,,,,,,,
Pulser,स्पंदक,,,,,,,,,,,,,
Pump,पंप,,,,,,,,,,,,,
Pumping,पंपन,,,,,,,,,,,,,
Punching,छिद्रण,,,,,,,,,,,,,
Pupil,तारा,पुतली,कनीनिका,,,,,,,,,,,
pure,शुद्ध,,,,,,,,,,,,,
Purity,शुद्धता,,,,,,,,,,,,,
Purple,नील लोहित,बैंगनी,पर्पल,,,,,,,,,,,
push button,दाब बटन,पुश बटन,,,,,,,,,,,,
Pushing,अपकर्षण,,,,,,,,,,,,,
Pyranometer,पाइरैनोमीटर,सौरतापमापी,,,,,,,,,,,,
Pyroelectricity,तापविद्युत,,,,,,,,,,,,,
Pyrometer,उत्तापमापी,,,,,,,,,,,,,
pyrometry,उत्तापमिति,,,,,,,,,,,,,
Q-factor,क्यू-लक्षणांक,क्यू-गुणांक,,,,,,,,,,,,
Quadrant,चतुर्थांश,वृत्त पाद,,,,,,,,,,,,
quadrant electrometer,वृत्तपादविद्युतमापी,क्वाड्रैन्ट इलेक्ट्रोमीटर,,,,,,,,,,,,
quadratic,द्विघात,,,,,,,,,,,,,
Quadrupole,चतुर्भुवी,,,,,,,,,,,,,
quality,गुणता,,,,,,,,,,,,,
Quantum,क्वान्टम,,,,,,,,,,,,,
Quantal,क्वान्टमी,,,,,,,,,,,,,
Quantisation,क्वान्टमीकरण,क्वान्टमन,राशिकरण,प्रमात्रीकरण,,,,,,,,,,
quantised (quantized),क्वान्टित,,,,,,,,,,,,,
quantitative,मात्रात्मक,परिमाणात्मक,,,,,,,,,,,,
quantity,मात्रा,परिमाण,राशि,,,,,,,,,,,
Quantum,क्वान्टम,,,,,,,,,,,,,
quarter,चतुर्थांश,चौथाई,क्वार्टर,,,,,,,,,,,
quartz,स्फटिक,क्वार्ट्ज,,,,,,,,,,,,
quasi-bound state,बद्धप्रायः अवस्था,,,,,,,,,,,,,
quasicontinuous,संततकल्प,,,,,,,,,,,,,
quasi-elastic force,प्रत्यास्थकल्प बल,,,,,,,,,,,,,
quasi-elastic wave,प्रत्यास्थकल्प तरंग,,,,,,,,,,,,,
quasi-stable circuit,स्थायीकल्प परिपथ,,,,,,,,,,,,,
quasi-static,स्थैतिककल्प,,,,,,,,,,,,,
quasi-stationary,स्थिरकल्प,,,,,,,,,,,,,
quasi-steady state,स्थायीकल्प दशा,,,,,,,,,,,,,
Quench,शमन करना,,,,,,,,,,,,,
Quencher,शामक,,,,,,,,,,,,,
quenching,शमन,बुझाना,,,,,,,,,,,,
quiet day,शांत दिवस,,,,,,,,,,,,,
Q-value,ढ्-मान,,,,,,,,,,,,,
Radio,रेडियो (सं.),रेडियो (वि.),रेडियोऐक्टिव,विघटनाभिक,विकिरणी,,,,,,,,,
radioactivation analysis,विकिरण सक्रियण विश्लेषण,,,,,,,,,,,,,
Radioactive,विघटनाभिक,रेडियोसक्रिय,,,,,,,,,,,,
radioactive tracer,रेडियोसक्रिय अनुज्ञापक,,,,,,,,,,,,,
Radioactivity,विघटनाभिकता,रेडियोसक्रियता,रेडियोऐक्टिवता,,,,,,,,,,,
radiogram,रेडियोग्राम,रेडियो तार,रेडियम चित्र,,,,,,,,,,,
Radiograph,रेडियोग्राफ,विकिरण चित्र,,,,,,,,,,,,
radioiodine,रेडियोऐक्टिव आयोडीन,,,,,,,,,,,,,
radioistope,रेडियो आइसोटोप,विकिरण समस्थानिक,,,,,,,,,,,,
Radiological,एक्स-किरण चिकित्सात्मक,विकिरण चिकित्सात्मक,,,,,,,,,,,,
Radiologist,विकिरण चिकित्सक,,,,,,,,,,,,,
Radiometer,विकिरणमापी,रेडियोमीटर,,,,,,,,,,,,
Radiometry,विकिरणमिति,,,,,,,,,,,,,
Radio-thallium,रेडियोऐक्टिव-थैलियम,,,,,,,,,,,,,
Radiotherapy,विकिरण चिकित्सा,,,,,,,,,,,,,
radium,रेडियम,,,,,,,,,,,,,
radium therapy,रेडियम चिकित्सा,,,,,,,,,,,,,
radius,त्रिज्या,,,,,,,,,,,,,
rainbow,इन्द्र धनुष,,,,,,,,,,,,,
Raman effect,रामन प्रभाव,,,,,,,,,,,,,
Ramsden circle,रेम्जडेन वृत्त,,,,,,,,,,,,,
Random,यादृच्छिक,अनियमित,,,,,,,,,,,,
Randomisation,यादृच्छिकीकरण,,,,,,,,,,,,,
randomness,यादृच्छिकता,,,,,,,,,,,,,
range finder,परासमापी,,,,,,,,,,,,,
range of audibility,श्रव्यता का परास,,,,,,,,,,,,,
rapid beats,द्रुतं विस्पंदन,,,,,,,,,,,,,
Rare,दुर्लभ,विरल,,,,,,,,,,,,
Rarefaction,विरलन,विरलता,,,,,,,,,,,,
Rarefy,विरल करना,,,,,,,,,,,,,
rated voltage,अनुमत वोल्टता,,,,,,,,,,,,,
Rating,अनुमतांक,संनिर्धारण,,,,,,,,,,,,
Ratio,अनुपात,,,,,,,,,,,,,
Rational,परिमेय,,,,,,,,,,,,,
raw data,असंसाधित दत्त,यथा प्राप्त उपात्त,,,,,,,,,,,,
ray,रश्मि,किरण,अर्धरेखा,अर,,,,,,,,,,
Rayleigh scattering,रैले प्रकीर्णन,,,,,,,,,,,,,
Reactance,प्रतिघात,,,,,,,,,,,,,
Reaction,प्रतिक्रिया,,,,,,,,,,,,,
reaction coupling,प्रतिघाती युग्मन,,,,,,,,,,,,,
Reactivation,पुनः सक्रियण,,,,,,,,,,,,,
Reactivity,अपक्रांतिकता,,,,,,,,,,,,,
Reactor,रिऐक्टर,,,,,,,,,,,,,
reactor vault,रिऐक्टर गुप्ति,,,,,,,,,,,,,
readied missile,आसज्जि अस्त्र,,,,,,,,,,,,,
Reading,पाठ्यांक,पठन,,,,,,,,,,,,
Readjustment,पुनः समंजन,,,,,,,,,,,,,
Real,वास्तविक,,,,,,,,,,,,,
Rebound,प्रतिक्षेप (सं.) प्रतिक्षिप्त होना (क्रि.),,,,,,,,,,,,,
recalescence temperature,पुनरुष्मण ताप,,,,,,,,,,,,,
Recalibrate,पुनः अंशांकन,,,,,,,,,,,,,
Receiver,ग्राही,अभिग्राही,,,,,,,,,,,,
Recession,प्रतिसार,प्रतिसरण,पश्च सरण,,,,,,,,,,,
Reciprocal,व्युत्क्रम,अन्योन्य,पारस्परिक,,,,,,,,,,,
reciprocity,पारस्परिकता,व्युत्क्रमता,,,,,,,,,,,,
Recoil,प्रतिक्षेप (सं.),प्रतिक्षिप्त (वि.),,,,,,,,,,,,
recombination,पुनर्योजन,पुनर्योग,,,,,,,,,,,,
Reconnaissance,आवीक्षण,,,,,,,,,,,,,
Record,रिकार्ड,अभिलेख (सं.),दर्ज करना,अंकित करना (क्रि.),,,,,,,,,,
recorded,अभिलिखित,,,,,,,,,,,,,
Recorder,अभिलेखी,,,,,,,,,,,,,
Recording,अभिलेखन,,,,,,,,,,,,,
Recovery,उपलब्धि,पुनः प्राप्ति,प्राप्ति,,,,,,,,,,,
rectangular,समकोणिक,समकोणिक निर्देशाक्ष,,,,,,,,,,,,
rectification,परिशोधन,दिष्टकरण,,,,,,,,,,,,
Rectified,परिशोधित,दिष्टकृत,,,,,,,,,,,,
Rectifier,दिष्टकारी,परिशोधक,,,,,,,,,,,,
rectifier valve,दिष्टकारी वाल्व,,,,,,,,,,,,,
rectilinear (=rectilineal),सरलरेखीय,सरल रेखात्मक,ऋजुरेखीय,,,,,,,,,,,
recurrent event,पुनरावर्ती घटना,,,,,,,,,,,,,
red giant,रक्त दानव,लाल दानव,,,,,,,,,,,,
red shift,अभिरक्त विस्थापन,,,,,,,,,,,,,
Reduce,कम करना,समानयन करना,उपचयन करना,,,,,,,,,,,
reduced brightness (of comet),(धूमकेतु की) समानीत द्युति,,,,,,,,,,,,,
reduced data,परिष्कृत दत्त,,,,,,,,,,,,,
reducible,समानेय,लघुकरणीय,आबिंदुकोची,,,,,,,,,,,
reduction factor,परिवर्तन गुणांक,,,,,,,,,,,,,
reed pipe,रीड-पाइप,,,,,,,,,,,,,
re-entry,पुनः प्रवेश,,,,,,,,,,,,,
Reference,निर्देश,संदर्भ,,,,,,,,,,,,
Reflectance,परावर्तकता,,,,,,,,,,,,,
Reflected,परावर्तित,प्रतिबिंबित,बहिर्नत,,,,,,,,,,,
reflected,परावर्तित,,,,,,,,,,,,,
reflecting,परावर्ती,,,,,,,,,,,,,
reflection,परावर्तन,,,,,,,,,,,,,
reflection loss,परावर्तनिक हानि,,,,,,,,,,,,,
Reflectivity,परावर्तकता,,,,,,,,,,,,,
Reflector,परावर्तक,,,,,,,,,,,,,
reflex mechanism,प्रतिवर्ती क्रियाविधि,,,,,,,,,,,,,
refracted,अपवर्तित,,,,,,,,,,,,,
refraction,अपवर्तन,,,,,,,,,,,,,
refractive index,अपवर्तनांक,,,,,,,,,,,,,
Refractivity,अपवर्तकता,,,,,,,,,,,,,
refractometer,अपवर्तनांकमापी,,,,,,,,,,,,,
Refrigerator,प्रशीतित्र,रेफ्रिजरेटर,,,,,,,,,,,,
Regelation,पुनर्हिमायन,,,,,,,,,,,,,
regeneration,पुनरुद्भवन,संपोषी पुनर्निवेशन,पुनर्जनन,,,,,,,,,,,
Regenerative,पुनर्जननी,पुनर्योजी,पुनरुत्पादक,,,,,,,,,,,
Registration,रजिस्ट्रेशन,पंजीकरण,,,,,,,,,,,,
Regression,विक्री गति,पश्च गमन,समाश्रयण,प्रतिक्रमण,,,,,,,,,,
regular,सम,नियमित,सममित,,,,,,,,,,,
regular solid,समफलकी ठोस,,,,,,,,,,,,,
Regulation,नियमन,,,,,,,,,,,,,
Relation,संबंध,,,,,,,,,,,,,
relative,आपेक्षिक,सापेक्ष,,,,,,,,,,,,
Relativistic,आपेक्षिकीय,,,,,,,,,,,,,
relativistically invariant,आपेक्षिकत: निश्चर,,,,,,,,,,,,,
Relativity,आपेक्षिकता,रिलेटिविटी,आपेक्षिकी,,,,,,,,,,,
relaxation,विश्रांति,,,,,,,,,,,,,
Relay,रिले,प्रतिसारण,,,,,,,,,,,,
releasing,मोचन,,,,,,,,,,,,,
reliability,विश्वसनीयता,,,,,,,,,,,,,
Remaining,अवशिष्ट,,,,,,,,,,,,,
remote control,सुदूर नियंत्रण,,,,,,,,,,,,,
renormalized,पुनः प्रसामान्यीकृत,,,,,,,,,,,,,
Reorientation,पुनः अभिविन्यास,पुनर्दिक विन्यास,,,,,,,,,,,,
Repeatability,पुनरावर्तनीयता,,,,,,,,,,,,,
Repeater,रिपीटर,पुनरावर्तक,,,,,,,,,,,,
repel,प्रतिकर्षित करना,प्रतिकर्षित होना,,,,,,,,,,,,
Repelling,प्रतिकर्षी,,,,,,,,,,,,,
Repetition,पुनरावृत्ति,,,,,,,,,,,,,
Representation,निरुपण,,,,,,,,,,,,,
Representative,प्रतिनिधि,निरुपक,,,,,,,,,,,,
reproducible,पुनः प्राप्य,पुनरुत्पाद्य,,,,,,,,,,,,
reproduction,पुनरुत्पादन,जनन,चित्रोत्पादन,,,,,,,,,,,
Repulsed,प्रतिकर्षित,,,,,,,,,,,,,
Repulsion,प्रतिकर्षण,,,,,,,,,,,,,
repulsive interaction,प्रतिकर्षी,,,,,,,,,,,,,
Research,अनुसंधान,,,,,,,,,,,,,
Reservoir,कुंड,हौज,जलाशय,तैलाशय,भंडार,आशय,,,,,,,,
Reset,पुनः नियोजन,,,,,,,,,,,,,
Residual,अवशिष्ट,अवशेष,,,,,,,,,,,,
Resistance,प्रतिरोधक,प्रतिरोध,,,,,,,,,,,,
resistivity,प्रतिरोधकता,,,,,,,,,,,,,
Resistor,प्रतिरोधक,,,,,,,,,,,,,
Resolution,वियोजन,खंडन,विभेदन,,,,,,,,,,,
resolution of degeneracy,अपभ्रष्टता.वियोजन,,,,,,,,,,,,,
Resolve,खंड करना,विभेदन करना,वियोजन करना,,,,,,,,,,,
Resolver,वियोजक,,,,,,,,,,,,,
Resonance,अनुनाद,,,,,,,,,,,,,
resonance effect,अनुनादी प्रभाव,,,,,,,,,,,,,
Resonant,अनुनादी,,,,,,,,,,,,,
Resonate,अनुनादन,रेज़ओनेटन,,,,,,,,,,,,
Resonator,अनुनादक,,,,,,,,,,,,,
Response,उत्तर,अनुक्रिया,प्रतिवेदन,,,,,,,,,,,
Rest,विराम,,,,,,,,,,,,,
Restart,पुनः प्रारम्भ,,,,,,,,,,,,,
Reststrahlen,अवशिष्ट किरण,,,,,,,,,,,,,
Result,परिणाम,फल,नतीजा,,,,,,,,,,,
Resultant,परिणामी,निराकरण फल,,,,,,,,,,,,
Retarded,मंदित,,,,,,,,,,,,,
Retarder,मंदक,,,,,,,,,,,,,
Reticule,रेटिक्यूल,,,,,,,,,,,,,
Retina,दृष्टिपटल,रेटिना,,,,,,,,,,,,
Retro-rockets,पश्चगतिक राकेट,,,,,,,,,,,,,
Return,प्रतिध्वनि,प्रतिगमन,प्रतिघाव,,,,,,,,,,,
Reverberation,अनुरणन,,,,,,,,,,,,,
Reversal,उत्क्रमण,,,,,,,,,,,,,
Reverse,उत्क्रम,प्रतिलोम,प्रतीप,रिवर्स,,,,,,,,,,
reverse bias,पश्चदिशिक बायस,,,,,,,,,,,,,
reversibility,उत्क्रमणीयता,,,,,,,,,,,,,
Reversible,उत्क्रमणीय,,,,,,,,,,,,,
Revolution,परिक्रमण,,,,,,,,,,,,,
Revolve,परिक्रमण करना,,,,,,,,,,,,,
Reynolds number,रेनल्ड्स् संख्या,,,,,,,,,,,,,
Rheostat,धारा नियंत्रक,,,,,,,,,,,,,
Rhombic,विषम लंबाक्ष,,,,,,,,,,,,,
rhomhohedral crystal,त्रिसमनताक्ष क्रिस्टल,समांतर षटफलकीय क्रिस्टल,,,,,,,,,,,,
rhomboidal prism,रॉम्बायडीय प्रिज्म,चतुष्कोणी प्रिज्म,,,,,,,,,,,,
rho meson,रहो मेसॉन,,,,,,,,,,,,,
Rhythm,लय,ताल,नैज आवर्तिता,,,,,,,,,,,
right handed,दक्षिणावर्ती,,,,,,,,,,,,,
right hand prism,लंब प्रिज्म,,,,,,,,,,,,,
right-hand rule,दक्षिणहस्त नियम,,,,,,,,,,,,,
right hand screw,दक्षिणवर्ती पेंच,,,,,,,,,,,,,
right square prism,समवर्ग प्रिज्म,,,,,,,,,,,,,
Rigid,दृढ़,,,,,,,,,,,,,
Rigidity,दृढ़ता,,,,,,,,,,,,,
rigorous proof,परिशुद्ध प्रमाण,परिशुद्ध उपपत्ति,,,,,,,,,,,,
ringing,निनाद,वादन,,,,,,,,,,,,
Ripple,ऊर्मिका,,,,,,,,,,,,,
rise time,उत्थानकाल,,,,,,,,,,,,,
Robot,रोबो,,,,,,,,,,,,,
rocket motion,राकेट क्रिया,,,,,,,,,,,,,
rocket,राकेट,,,,,,,,,,,,,
Rocketry,राकेट विज्ञान,,,,,,,,,,,,,
Rocking,रॉकन,संदोलन,डोलन,,,,,,,,,,,
Roentgen,रून्टगेन,,,,,,,,,,,,,
Roentgen rays,रून्टगेन-किरण,ऐक्सकिरण,,,,,,,,,,,,
Roll,लोटन,रोल,(सं.),गोल बनाना,बेलना (क्रि.),,,,,,,,,
Rolling,बेलनी,लोटनी,लोटनिक (वि.),वेल्लन,लोटन (सं.),,,,,,,,,
Rotary,घूर्णी,,,,,,,,,,,,,
Rotate,घूर्णन करना,घूमना (क्रि.),चक्राकार,पहियारूपी (वि.),,,,,,,,,,
rotating,घूर्णी,,,,,,,,,,,,,
Rotation,घूर्णन,आवर्तन,,,,,,,,,,,,
Rotational,घूर्णी,घूर्णात्मक,घूर्णनी,,,,,,,,,,,
Rotator,घूर्णी,रोटेटर,,,,,,,,,,,,
Rotatory,घूर्णनी,घूर्णी,,,,,,,,,,,,
Rotor,रोटर,घूर्णक,,,,,,,,,,,,
rough,रुक्ष,स्थूल,,,,,,,,,,,,
rounding off,निकटन,निष्कोणन,,,,,,,,,,,,
round trip time,गमनागमन काल,,,,,,,,,,,,,
Route,मार्ग,,,,,,,,,,,,,
Routine,नित्यक्रम,नेमका,,,,,,,,,,,,
ruby,पद्मराग,माणिक्य,लाल,याकूत,,,,,,,,,,
ruby laser,रूबी लेसर,माणिक्य लेसर,,,,,,,,,,,,
Rudder,रडर,दिकनियन्त्रक,,,,,,,,,,,,
Rule,नियम,,,,,,,,,,,,,
ruled grating,रेखांकित ग्रेटिंग,,,,,,,,,,,,,
Ruling,रेखांकन,रेखाएँ,,,,,,,,,,,,
Run,धाव,परम्परा,,,,,,,,,,,,
Running,धावी,,,,,,,,,,,,,
Rupture,संविदार,संविदारण,फटना,,,,,,,,,,,
Rutherford scattering,रदरफ़र्ड प्रकीर्णन,,,,,,,,,,,,,
rutherford (unit),रदरफ़र्ड,,,,,,,,,,,,,
rydberg (unit of energy),रिडबर्ग,,,,,,,,,,,,,
safe load,निरापद लोड,,,,,,,,,,,,,
safety,निरापद,सुरक्षा,,,,,,,,,,,,
safety fuse (=Bickford fuse),सुरक्षा फ्यूज,बिकफोर्ड फ्यूज,,,,,,,,,,,,
safety valve,सुरक्षा वाल्व,,,,,,,,,,,,,
sample,प्रतिदर्श,नमूना,,,,,,,,,,,,
Sampling,प्रतिदर्शी (वि.),प्रतिचयन (सं.),,,,,,,,,,,,
Sandwich,सैंडविच,,,,,,,,,,,,,
Satellite,उपग्रह,अनुषंगी,अनुगामी,,,,,,,,,,,
satellite line,अनुषंगी रेखा,,,,,,,,,,,,,
Saturate,संतृप्त करना,,,,,,,,,,,,,
saturn's ring,शनि-वलय,,,,,,,,,,,,,
savart (unit),सवार्ट,,,,,,,,,,,,,
scalar,अदिश,,,,,,,,,,,,,
scaling factor,सोपानी गुणक,,,,,,,,,,,,,
Scatter,प्रकीर्ण,प्रकीर्णन,,,,,,,,,,,,
scattering process,प्रकीर्णी प्रक्रम,,,,,,,,,,,,,
Scene,दृश्य,,,,,,,,,,,,,
Scintillation,प्रस्फुरण,प्रस्फुर,,,,,,,,,,,,
Scratch,खरखर (ध्वनि),खरोंच,,,,,,,,,,,,
Screen,छन्नी,चाली (सं.),चालना,छानना (क्रि.),आवरण,पर्दा,स्क्रीन,,,,,,,
screw gauge,स्कू गेज़,,,,,,,,,,,,,
Seal,बंद करना,मोहर लगाना,मुंह बंद करना (क्रि.),,,,,,,,,,,
seasonal fluctuation,ऋतुनिष्ठ उच्चावचन,मौसमी उतार-चढ़आव,,,,,,,,,,,,
secant law,सीकेन्ट नियम,,,,,,,,,,,,,
second,सेकंड (सं.),द्वितीय (वि.),,,,,,,,,,,,
secondary,द्वितीयक,गौण,,,,,,,,,,,,
Section,अनुभाग,खंड,परिच्छेद,काट,सेक्शन,,,,,,,,,
Sector,अवखंड,त्रिज्यखंड,सेक्टर,,,,,,,,,,,
secular,दीर्घकालिक,चिरंतन,,,,,,,,,,,,
seeding,बीजारोपण,,,,,,,,,,,,,
seismography,भूकंपविज्ञान,,,,,,,,,,,,,
seismology,भूकंपविज्ञान,,,,,,,,,,,,,
seismometry,भूकंपमिति,,,,,,,,,,,,,
Selectivity,वरणक्षमता,,,,,,,,,,,,,
Self,स्वतः,स्व,,,,,,,,,,,,
Self-energy,नैज ऊर्जा,,,,,,,,,,,,,
self excited oscillation,स्वोत्तेजित दोलन,,,,,,,,,,,,,
semiconductor,अर्ध चालक,,,,,,,,,,,,,
Semi-empirical,अर्ध आनुभविक,,,,,,,,,,,,,
Semi-infinite,अर्ध-अनंत,,,,,,,,,,,,,
semi-log paper,अर्ध-लॉग ग्राफ-पत्र,,,,,,,,,,,,,
semi-solid angle,गोलार्थ धन कोण,,,,,,,,,,,,,
Sense,संवेद,,,,,,,,,,,,,
Sensitised,सुग्राहीकृत,,,,,,,,,,,,,
sensitive,सुग्राही,सूक्ष्मग्राही,संवेदनशील,संवेदी,,,,,,,,,,
sensitive flame,ध्वनिग्राही दीप शिखा,ध्वनिग्राही ज्वाला,,,,,,,,,,,,
sensitiveness,सुग्राहिता,सूक्ष्मग्रहिता,संवेदनशीलता,,,,,,,,,,,
Sensitization,सक्रियकरण,संवेदनीकरण,,,,,,,,,,,,
Sensor,संवेदक,,,,,,,,,,,,,
Separable,पृथक्करणीय,,,,,,,,,,,,,
Separation,पृथकन,प्रथक्करण,पार्थक्य,अंतराल,,,,,,,,,,
Septet,सप्तक,,,,,,,,,,,,,
septode,सेप्टोड,,,,,,,,,,,,,
sequencing,अनुक्रमण,,,,,,,,,,,,,
Series,श्रेणी,माला,सीरीज (मानचित्र),,,,,,,,,,,
Servo-motor,सर्वो-मोटर,,,,,,,,,,,,,
Setting,अस्तमन,व्यवस्थान,विन्यासन,विन्यास,आदृढ़न,,,,,,,,,
Shaded,अवक्रमित,छायित,,,,,,,,,,,,
Shadow,छाया,,,,,,,,,,,,,
Shape,आकृति,,,,,,,,,,,,,
sharp cut off,तीक्ष्ण अंतक,,,,,,,,,,,,,
sharp series,स्फुट श्रेणी,,,,,,,,,,,,,
shearing force,अपरूपक बल,अपरूपण,,,,,,,,,,,,
shielded nuclide,परिरक्षित न्यूक्लाइड,,,,,,,,,,,,,
Shift,सृति,विस्थापन,स्थानांतर,,,,,,,,,,,
shock velocity,प्रघाती वेग,,,,,,,,,,,,,
shock wave,प्रघाती तरंग,,,,,,,,,,,,,
Short,लघु,शीर्णक,अकर्ण्य,,,,,,,,,,,
shrill note,तीक्ष्ण स्वर,,,,,,,,,,,,,
Shunt,पार्श्व पथ,शंट (सं.),पार्श्व पथन,शंटन (क्रि.),,,,,,,,,,
side,पार्श्व,पक्ष,भुजा,,,,,,,,,,,
sidereal,नाक्षत्र,,,,,,,,,,,,,
Sight,दृष्टि,लक्ष्यदर्शी,दृष्टि चिह्न,लक्ष्य बांधना,अभिलक्षित करना,अभिसंधान करना,,,,,,,,
sign,राशि,चिह्न,,,,,,,,,,,,
Signal,संकेत,सिग्नल,,,,,,,,,,,,
silent period,मूक अवधि,,,,,,,,,,,,,
silicon diode,सिलिकन डायोड,,,,,,,,,,,,,
silicones (a family of compounds with silicones),सिलिकन,,,,,,,,,,,,,
silicon wafer,सिलिकन पटलिका,सिलिकन वेफर,,,,,,,,,,,,
similarity,सादृश्य,समरूपता,,,,,,,,,,,,
Simulator,अनुकारी,,,,,,,,,,,,,
simultaneously,युगपत,,,,,,,,,,,,,
Sine,साइन,ज्या,,,,,,,,,,,,
single ionization,एकधा आयनन,,,,,,,,,,,,,
single line,एकल रेखा,एकल लाइन,,,,,,,,,,,,
Single-stage,एकचरण,,,,,,,,,,,,,
Sink,अभिगम,धंसना,निमज्जन,विलय गर्त,सिंक,हौदी,,,,,,,,
Sinusoidal,ज्यावक्रीय,,,,,,,,,,,,,
Siphon,साइफन,,,,,,,,,,,,,
Siren,साइरन,,,,,,,,,,,,,
Size,साइज,आमाप (सं.),साइजन,चिक्कण करना (क्रि.),,,,,,,,,,
Skew,विषमतलीय,स्क्यू,,,,,,,,,,,,
skin effect,उपरिस्तर प्रभाव,त्वाचिक प्रभाव,,,,,,,,,,,,
sky blue,आसमानी,नभोनील,,,,,,,,,,,,
slant range,तिर्यक् परास,,,,,,,,,,,,,
Sliding,सर्पी,,,,,,,,,,,,,
Slip,फिसलना,सर्पण,विसर्पण,स्लिप,घोल,,,,,,,,,
slip ring,सी वलय,,,,,,,,,,,,,
Slit,स्लिट,रेखाछिद्र,झिरी,,,,,,,,,,,
Slope,ढलान,ढाल,प्रवणता,,,,,,,,,,,
slotted line,खांचित लाइन,,,,,,,,,,,,,
slow reactor,मंथर रिऐक्टर,,,,,,,,,,,,,
Smoked,धूमित,,,,,,,,,,,,,
smoothing condenser,ऊर्मिहारी संधारित्र,,,,,,,,,,,,,
smoothing of curve,वक्र का निष्कोणन,वक्र का मसृणीकरण,,,,,,,,,,,,
sodar (sound detecting and ranging),सोडार,,,,,,,,,,,,,
Soft,मृदु,नर्म,कोमल,,,,,,,,,,,
soft component (of cosmic rays),अल्पवेधी घटक,,,,,,,,,,,,,
soft superconductor,सु-अधिचालक,,,,,,,,,,,,,
soft target,अरक्षित लक्ष्य,,,,,,,,,,,,,
soft valve,अल्प निर्वाती नलिका,,,,,,,,,,,,,
Solar,सौर,,,,,,,,,,,,,
Solder,टाँका,सोल्डर (सं.),टाँका लगाना,सोल्डर करना (क्रि.),,,,,,,,,,
solenoidal element,परिनालिकीय अवयव,,,,,,,,,,,,,
Solid,ठोस,पिंड,घनाकृति,,,,,,,,,,,
Solution,हल,साधन,विलयन,घोल,,,,,,,,,,
sonic boom,ध्वनि बूम,,,,,,,,,,,,,
Sonometer,स्वरमापी,सोनोमीटर,,,,,,,,,,,,
Sonorous,ध्वानिक,,,,,,,,,,,,,
sorting,छंटाई,प्रवरण,पृथक्करण,,,,,,,,,,,
